id,name,name1,name2,name3,depth,name1Id,name2Id,name3Id,region_slug,in_param_example
4373,칠전동,강원특별자치도,춘천시,칠전동,3,1873,1875,4373,칠전동-4373,in=칠전동-4373
1898,퇴계동,강원특별자치도,춘천시,퇴계동,3,1873,1875,1898,퇴계동-1898,in=퇴계동-1898
1894,효자1동,강원특별자치도,춘천시,효자1동,3,1873,1875,1894,효자1동-1894,in=효자1동-1894
1895,효자2동,강원특별자치도,춘천시,효자2동,3,1873,1875,1895,효자2동-1895,in=효자2동-1895
1896,효자3동,강원특별자치도,춘천시,효자3동,3,1873,1875,1896,효자3동-1896,in=효자3동-1896
4374,효자동,강원특별자치도,춘천시,효자동,3,1873,1875,4374,효자동-4374,in=효자동-4374
1891,후평1동,강원특별자치도,춘천시,후평1동,3,1873,1875,1891,후평1동-1891,in=후평1동-1891
1892,후평2동,강원특별자치도,춘천시,후평2동,3,1873,1875,1892,후평2동-1892,in=후평2동-1892
1893,후평3동,강원특별자치도,춘천시,후평3동,3,1873,1875,1893,후평3동-1893,in=후평3동-1893
4375,후평동,강원특별자치도,춘천시,후평동,3,1873,1875,4375,후평동-4375,in=후평동-4375
1967,구문소동,강원특별자치도,태백시,구문소동,3,1873,1960,1967,구문소동-1967,in=구문소동-1967
4376,금천동,강원특별자치도,태백시,금천동,3,1873,1960,4376,금천동-4376,in=금천동-4376
4377,동점동,강원특별자치도,태백시,동점동,3,1873,1960,4377,동점동-4377,in=동점동-4377
4378,문곡동,강원특별자치도,태백시,문곡동,3,1873,1960,4378,문곡동-4378,in=문곡동-4378
1965,문곡소도동,강원특별자치도,태백시,문곡소도동,3,1873,1960,1965,문곡소도동-1965,in=문곡소도동-1965
4379,백산동,강원특별자치도,태백시,백산동,3,1873,1960,4379,백산동-4379,in=백산동-4379
1963,삼수동,강원특별자치도,태백시,삼수동,3,1873,1960,1963,삼수동-1963,in=삼수동-1963
4380,상사미동,강원특별자치도,태백시,상사미동,3,1873,1960,4380,상사미동-4380,in=상사미동-4380
1964,상장동,강원특별자치도,태백시,상장동,3,1873,1960,1964,상장동-1964,in=상장동-1964
4381,소도동,강원특별자치도,태백시,소도동,3,1873,1960,4381,소도동-4381,in=소도동-4381
4382,원동,강원특별자치도,태백시,원동,3,1873,1960,4382,원동-4382,in=원동-4382
1966,장성동,강원특별자치도,태백시,장성동,3,1873,1960,1966,장성동-1966,in=장성동-1966
4383,적각동,강원특별자치도,태백시,적각동,3,1873,1960,4383,적각동-4383,in=적각동-4383
4384,조탄동,강원특별자치도,태백시,조탄동,3,1873,1960,4384,조탄동-4384,in=조탄동-4384
4385,창죽동,강원특별자치도,태백시,창죽동,3,1873,1960,4385,창죽동-4385,in=창죽동-4385
1968,철암동,강원특별자치도,태백시,철암동,3,1873,1960,1968,철암동-1968,in=철암동-1968
4386,통동,강원특별자치도,태백시,통동,3,1873,1960,4386,통동-4386,in=통동-4386
4387,하사미동,강원특별자치도,태백시,하사미동,3,1873,1960,4387,하사미동-4387,in=하사미동-4387
4388,혈동,강원특별자치도,태백시,혈동,3,1873,1960,4388,혈동-4388,in=혈동-4388
4389,화전동,강원특별자치도,태백시,화전동,3,1873,1960,4389,화전동-4389,in=화전동-4389
1962,황연동,강원특별자치도,태백시,황연동,3,1873,1960,1962,황연동-1962,in=황연동-1962
1961,황지동,강원특별자치도,태백시,황지동,3,1873,1960,1961,황지동-1961,in=황지동-1961
2033,대관령면,강원특별자치도,평창군,대관령면,3,1873,2024,2033,대관령면-2033,in=대관령면-2033
2029,대화면,강원특별자치도,평창군,대화면,3,1873,2024,2029,대화면-2029,in=대화면-2029
2026,미탄면,강원특별자치도,평창군,미탄면,3,1873,2024,2026,미탄면-2026,in=미탄면-2026
2027,방림면,강원특별자치도,평창군,방림면,3,1873,2024,2027,방림면-2027,in=방림면-2027
2030,봉평면,강원특별자치도,평창군,봉평면,3,1873,2024,2030,봉평면-2030,in=봉평면-2030
2031,용평면,강원특별자치도,평창군,용평면,3,1873,2024,2031,용평면-2031,in=용평면-2031
2032,진부면,강원특별자치도,평창군,진부면,3,1873,2024,2032,진부면-2032,in=진부면-2032
2025,평창읍,강원특별자치도,평창군,평창읍,3,1873,2024,2025,평창읍-2025,in=평창읍-2025
1999,남면,강원특별자치도,홍천군,남면,3,1873,1992,1999,남면-1999,in=남면-1999
2002,내면,강원특별자치도,홍천군,내면,3,1873,1992,2002,내면-2002,in=내면-2002
1996,내촌면,강원특별자치도,홍천군,내촌면,3,1873,1992,1996,내촌면-1996,in=내촌면-1996
1995,두촌면,강원특별자치도,홍천군,두촌면,3,1873,1992,1995,두촌면-1995,in=두촌면-1995
2001,북방면,강원특별자치도,홍천군,북방면,3,1873,1992,2001,북방면-2001,in=북방면-2001
2000,서면,강원특별자치도,홍천군,서면,3,1873,1992,2000,서면-2000,in=서면-2000
1997,서석면,강원특별자치도,홍천군,서석면,3,1873,1992,1997,서석면-1997,in=서석면-1997
1998,영귀미면,강원특별자치도,홍천군,영귀미면,3,1873,1992,1998,영귀미면-1998,in=영귀미면-1998
1993,홍천읍,강원특별자치도,홍천군,홍천읍,3,1873,1992,1993,홍천읍-1993,in=홍천읍-1993
1994,화촌면,강원특별자치도,홍천군,화촌면,3,1873,1992,1994,화촌면-1994,in=화촌면-1994
2060,간동면,강원특별자치도,화천군,간동면,3,1873,2058,2060,간동면-2060,in=간동면-2060
2063,사내면,강원특별자치도,화천군,사내면,3,1873,2058,2063,사내면-2063,in=사내면-2063
2062,상서면,강원특별자치도,화천군,상서면,3,1873,2058,2062,상서면-2062,in=상서면-2062
2061,하남면,강원특별자치도,화천군,하남면,3,1873,2058,2061,하남면-2061,in=하남면-2061
2059,화천읍,강원특별자치도,화천군,화천읍,3,1873,2058,2059,화천읍-2059,in=화천읍-2059
2008,갑천면,강원특별자치도,횡성군,갑천면,3,1873,2003,2008,갑천면-2008,in=갑천면-2008
2012,강림면,강원특별자치도,횡성군,강림면,3,1873,2003,2012,강림면-2012,in=강림면-2012
2010,공근면,강원특별자치도,횡성군,공근면,3,1873,2003,2010,공근면-2010,in=공근면-2010
2007,둔내면,강원특별자치도,횡성군,둔내면,3,1873,2003,2007,둔내면-2007,in=둔내면-2007
2011,서원면,강원특별자치도,횡성군,서원면,3,1873,2003,2011,서원면-2011,in=서원면-2011
2006,안흥면,강원특별자치도,횡성군,안흥면,3,1873,2003,2006,안흥면-2006,in=안흥면-2006
2005,우천면,강원특별자치도,횡성군,우천면,3,1873,2003,2005,우천면-2005,in=우천면-2005
2009,청일면,강원특별자치도,횡성군,청일면,3,1873,2003,2009,청일면-2009,in=청일면-2009
2004,횡성읍,강원특별자치도,횡성군,횡성읍,3,1873,2003,2004,횡성읍-2004,in=횡성읍-2004
1854,가평읍,경기도,가평군,가평읍,3,1256,1853,1854,가평읍-1854,in=가평읍-1854
1859,북면,경기도,가평군,북면,3,1256,1853,1859,북면-1859,in=북면-1859
1857,상면,경기도,가평군,상면,3,1256,1853,1857,상면-1857,in=상면-1857
1855,설악면,경기도,가평군,설악면,3,1256,1853,1855,설악면-1855,in=설악면-1855
3992,조종면,경기도,가평군,조종면,3,1256,1853,3992,조종면-3992,in=조종면-3992
1856,청평면,경기도,가평군,청평면,3,1256,1853,1856,청평면-1856,in=청평면-1856
4390,강매동,경기도,고양시 덕양구,강매동,3,1256,1529,4390,강매동-4390,in=강매동-4390
1538,고양동,경기도,고양시 덕양구,고양동,3,1256,1529,1538,고양동-1538,in=고양동-1538
1539,관산동,경기도,고양시 덕양구,관산동,3,1256,1529,1539,관산동-1539,in=관산동-1539
4391,내곡동,경기도,고양시 덕양구,내곡동,3,1256,1529,4391,내곡동-4391,in=내곡동-4391
4392,내유동,경기도,고양시 덕양구,내유동,3,1256,1529,4392,내유동-4392,in=내유동-4392
1540,능곡동,경기도,고양시 덕양구,능곡동,3,1256,1529,1540,능곡동-1540,in=능곡동-1540
1548,대덕동,경기도,고양시 덕양구,대덕동,3,1256,1529,1548,대덕동-1548,in=대덕동-1548
4393,대자동,경기도,고양시 덕양구,대자동,3,1256,1529,4393,대자동-4393,in=대자동-4393
4394,대장동,경기도,고양시 덕양구,대장동,3,1256,1529,4394,대장동-4394,in=대장동-4394
4395,덕은동,경기도,고양시 덕양구,덕은동,3,1256,1529,4395,덕은동-4395,in=덕은동-4395
4396,도내동,경기도,고양시 덕양구,도내동,3,1256,1529,4396,도내동-4396,in=도내동-4396
4397,동산동,경기도,고양시 덕양구,동산동,3,1256,1529,4397,동산동-4397,in=동산동-4397
4398,벽제동,경기도,고양시 덕양구,벽제동,3,1256,1529,4398,벽제동-4398,in=벽제동-4398
4399,북한동,경기도,고양시 덕양구,북한동,3,1256,1529,4399,북한동-4399,in=북한동-4399
1536,삼송동,경기도,고양시 덕양구,삼송동,3,1256,1529,1536,삼송동-1536,in=삼송동-1536
4400,선유동,경기도,고양시 덕양구,선유동,3,1256,1529,4400,선유동-4400,in=선유동-4400
1533,성사1동,경기도,고양시 덕양구,성사1동,3,1256,1529,1533,성사1동-1533,in=성사1동-1533
1534,성사2동,경기도,고양시 덕양구,성사2동,3,1256,1529,1534,성사2동-1534,in=성사2동-1534
4401,성사동,경기도,고양시 덕양구,성사동,3,1256,1529,4401,성사동-4401,in=성사동-4401
4402,신원동,경기도,고양시 덕양구,신원동,3,1256,1529,4402,신원동-4402,in=신원동-4402
4403,신평동,경기도,고양시 덕양구,신평동,3,1256,1529,4403,신평동-4403,in=신평동-4403
4404,오금동,경기도,고양시 덕양구,오금동,3,1256,1529,4404,오금동-4404,in=오금동-4404
4405,용두동,경기도,고양시 덕양구,용두동,3,1256,1529,4405,용두동-4405,in=용두동-4405
4406,원당동,경기도,고양시 덕양구,원당동,3,1256,1529,4406,원당동-4406,in=원당동-4406
1531,원신동,경기도,고양시 덕양구,원신동,3,1256,1529,1531,원신동-1531,in=원신동-1531
4407,원흥동,경기도,고양시 덕양구,원흥동,3,1256,1529,4407,원흥동-4407,in=원흥동-4407
1530,주교동,경기도,고양시 덕양구,주교동,3,1256,1529,1530,주교동-1530,in=주교동-1530
4408,지축동,경기도,고양시 덕양구,지축동,3,1256,1529,4408,지축동-4408,in=지축동-4408
1537,창릉동,경기도,고양시 덕양구,창릉동,3,1256,1529,1537,창릉동-1537,in=창릉동-1537
4409,토당동,경기도,고양시 덕양구,토당동,3,1256,1529,4409,토당동-4409,in=토당동-4409
1544,행신1동,경기도,고양시 덕양구,행신1동,3,1256,1529,1544,행신1동-1544,in=행신1동-1544
1545,행신2동,경기도,고양시 덕양구,행신2동,3,1256,1529,1545,행신2동-1545,in=행신2동-1545
1546,행신3동,경기도,고양시 덕양구,행신3동,3,1256,1529,1546,행신3동-1546,in=행신3동-1546
11403,행신4동,경기도,고양시 덕양구,행신4동,3,1256,1529,11403,행신4동-11403,in=행신4동-11403
4410,행신동,경기도,고양시 덕양구,행신동,3,1256,1529,4410,행신동-4410,in=행신동-4410
4411,행주내동,경기도,고양시 덕양구,행주내동,3,1256,1529,4411,행주내동-4411,in=행주내동-4411
1543,행주동,경기도,고양시 덕양구,행주동,3,1256,1529,1543,행주동-1543,in=행주동-1543
4412,행주외동,경기도,고양시 덕양구,행주외동,3,1256,1529,4412,행주외동-4412,in=행주외동-4412
4413,향동동,경기도,고양시 덕양구,향동동,3,1256,1529,4413,향동동-4413,in=향동동-4413
4414,현천동,경기도,고양시 덕양구,현천동,3,1256,1529,4414,현천동-4414,in=현천동-4414
1547,화전동,경기도,고양시 덕양구,화전동,3,1256,1529,1547,화전동-1547,in=화전동-1547
1541,화정1동,경기도,고양시 덕양구,화정1동,3,1256,1529,1541,화정1동-1541,in=화정1동-1541
1542,화정2동,경기도,고양시 덕양구,화정2동,3,1256,1529,1542,화정2동-1542,in=화정2동-1542
4415,화정동,경기도,고양시 덕양구,화정동,3,1256,1529,4415,화정동-4415,in=화정동-4415
1535,효자동,경기도,고양시 덕양구,효자동,3,1256,1529,1535,효자동-1535,in=효자동-1535
1532,흥도동,경기도,고양시 덕양구,흥도동,3,1256,1529,1532,흥도동-1532,in=흥도동-1532
1560,고봉동,경기도,고양시 일산동구,고봉동,3,1256,1549,1560,고봉동-1560,in=고봉동-1560
1556,마두1동,경기도,고양시 일산동구,마두1동,3,1256,1549,1556,마두1동-1556,in=마두1동-1556
1557,마두2동,경기도,고양시 일산동구,마두2동,3,1256,1549,1557,마두2동-1557,in=마두2동-1557
4416,마두동,경기도,고양시 일산동구,마두동,3,1256,1549,4416,마두동-4416,in=마두동-4416
4417,문봉동,경기도,고양시 일산동구,문봉동,3,1256,1549,4417,문봉동-4417,in=문봉동-4417
1554,백석1동,경기도,고양시 일산동구,백석1동,3,1256,1549,1554,백석1동-1554,in=백석1동-1554
1555,백석2동,경기도,고양시 일산동구,백석2동,3,1256,1549,1555,백석2동-1555,in=백석2동-1555
4418,백석동,경기도,고양시 일산동구,백석동,3,1256,1549,4418,백석동-4418,in=백석동-4418
4237,사리현동,경기도,고양시 일산동구,사리현동,3,1256,1549,4237,사리현동-4237,in=사리현동-4237
4419,산황동,경기도,고양시 일산동구,산황동,3,1256,1549,4419,산황동-4419,in=산황동-4419
4420,설문동,경기도,고양시 일산동구,설문동,3,1256,1549,4420,설문동-4420,in=설문동-4420
4421,성석동,경기도,고양시 일산동구,성석동,3,1256,1549,4421,성석동-4421,in=성석동-4421
1550,식사동,경기도,고양시 일산동구,식사동,3,1256,1549,1550,식사동-1550,in=식사동-1550
1558,장항1동,경기도,고양시 일산동구,장항1동,3,1256,1549,1558,장항1동-1558,in=장항1동-1558
1559,장항2동,경기도,고양시 일산동구,장항2동,3,1256,1549,1559,장항2동-1559,in=장항2동-1559
4422,장항동,경기도,고양시 일산동구,장항동,3,1256,1549,4422,장항동-4422,in=장항동-4422
1552,정발산동,경기도,고양시 일산동구,정발산동,3,1256,1549,1552,정발산동-1552,in=정발산동-1552
1551,중산동,경기도,고양시 일산동구,중산동,3,1256,1549,1551,중산동-1551,in=중산동-1551
4423,지영동,경기도,고양시 일산동구,지영동,3,1256,1549,4423,지영동-4423,in=지영동-4423
4424,풍동,경기도,고양시 일산동구,풍동,3,1256,1549,4424,풍동-4424,in=풍동-4424
1553,풍산동,경기도,고양시 일산동구,풍산동,3,1256,1549,1553,풍산동-1553,in=풍산동-1553
4425,가좌동,경기도,고양시 일산서구,가좌동,3,1256,1561,4425,가좌동-4425,in=가좌동-4425
4426,구산동,경기도,고양시 일산서구,구산동,3,1256,1561,4426,구산동-4426,in=구산동-4426
1568,대화동,경기도,고양시 일산서구,대화동,3,1256,1561,1568,대화동-1568,in=대화동-1568
4427,덕이동,경기도,고양시 일산서구,덕이동,3,1256,1561,4427,덕이동-4427,in=덕이동-4427
4428,법곳동,경기도,고양시 일산서구,법곳동,3,1256,1561,4428,법곳동-4428,in=법곳동-4428
1570,송산동,경기도,고양시 일산서구,송산동,3,1256,1561,1570,송산동-1570,in=송산동-1570
1569,송포동,경기도,고양시 일산서구,송포동,3,1256,1561,1569,송포동-1569,in=송포동-1569
1562,일산1동,경기도,고양시 일산서구,일산1동,3,1256,1561,1562,일산1동-1562,in=일산1동-1562
1563,일산2동,경기도,고양시 일산서구,일산2동,3,1256,1561,1563,일산2동-1563,in=일산2동-1563
1564,일산3동,경기도,고양시 일산서구,일산3동,3,1256,1561,1564,일산3동-1564,in=일산3동-1564
4429,일산동,경기도,고양시 일산서구,일산동,3,1256,1561,4429,일산동-4429,in=일산동-4429
